bucket,bucket_kind,app_id,title,genre,match_strength,reasons,members_count,published,age_days,rank_growth_rate,rank_popular_week,rank_popular_today,hot_top300
romance_love_puzzle,theme_combo,54669674,Стрелки: Дизайн Дома Мечты,Puzzle,strong,puzzle<genre:Puzzle>; theme<desc:любов>,5740,2026-08-19,28,132,691,368,1
romance_love_puzzle,theme_combo,51730789,ДОП: Найди деталь в Лавстори,Puzzle,strong,puzzle<genre:Puzzle>; theme<desc:влюбл>,3610,2023-09-21,1091,1834,4681,4674,0
romance_love_puzzle,theme_combo,54145457,Поиск предметов: СССР,Puzzle,strong,puzzle<genre:Puzzle>; theme<desc:любов>,3104,2025-11-13,307,1951,2422,1688,0
romance_love_puzzle,theme_combo,51527512,Mystic Hills,Puzzle,strong,puzzle<genre:Puzzle>; theme<desc:романт>,2883,2023-04-21,1244,4830,2491,1989,0
romance_love_puzzle,theme_combo,51845941,Секреты любви - Раскраска,Tabletop game,strong,puzzle<mechanic:extra_picture_jigsaw>; theme<desc:романт>,2283,2024-02-15,944,4211,2762,,0
romance_love_puzzle,theme_combo,51695242,ДОП в Лавстори: Найди Часть,Puzzle,strong,puzzle<genre:Puzzle>; theme<desc:влюбл>,1912,2023-11-10,1041,2639,3320,3296,0
romance_love_puzzle,theme_combo,53893216,Нарисуй путь к Любви,Puzzle,strong,puzzle<genre:Puzzle>; theme<desc:купидон>,1544,2025-07-11,432,2596,4778,4779,0
romance_love_puzzle,theme_combo,54434392,Волшебный курорт Тео Морини,Hyper-casual,strong,puzzle<mechanic:merge>; theme<desc:романт>,1327,2026-04-16,153,4789,4409,4435,0
romance_love_puzzle,theme_combo,52703091,Викторина: Предметы СССР,Puzzle,strong,puzzle<genre:Puzzle>; theme<desc:любов>,983,2024-11-18,667,2982,4170,4171,0
romance_love_puzzle,theme_combo,52697346,Три в Ряд - Для взрослых,Three in a row,strong,puzzle<genre:Three in a row>; theme<desc:невест>,930,2024-11-18,667,4393,4870,4872,0
romance_love_puzzle,theme_combo,53867861,Цветные Линии: Любимые Шарики,Hyper-casual,strong,puzzle<mechanic:bubble>; theme<desc:любов>,782,2025-07-11,432,2197,3498,3508,0
romance_love_puzzle,theme_combo,54730918,YORU: Пазлы Нео-Токио,Puzzle,strong,puzzle<genre:Puzzle>; theme<desc:влюбл>,563,2026-09-03,13,277,4584,4586,1
romance_love_puzzle,theme_combo,54749981,Дедоку - Детективное судоку,Puzzle,strong,puzzle<genre:Puzzle>; theme<desc:свадьб>,319,2026-09-08,8,686,3830,3806,0
romance_love_puzzle,theme_combo,51934921,Раскраска Палворлд,Hyper-casual,strong,puzzle<mechanic:extra_picture_jigsaw>; theme<desc:любов>,276,2025-11-21,299,3445,4256,4256,0
romance_love_puzzle,theme_combo,53016679,Маджонг Солитер,Tabletop game,strong,puzzle<mechanic:extra_tile_mahjong>; theme<desc:романт>,98,2025-06-27,446,4869,4107,4108,0
romance_love_puzzle,theme_combo,8011344,Спаси Героя и Принцессу 👸,Puzzle,weak,puzzle<genre:Puzzle>; theme<title_weak:принцесс>,42224,2021-11-29,1752,1969,4333,4334,0
romance_love_puzzle,theme_combo,54381494,Экспедиция Сердце тумана,Adventure,weak,puzzle<mechanic:match3>; theme<title_weak:сердц>,23209,2026-06-19,89,4504,3340,3341,0
romance_love_puzzle,theme_combo,51798384,Ферма Викингов с Драконами,Economic,weak,puzzle<desc_weak:головолом>; theme<desc:любов>,11263,2023-11-23,1028,,2669,1981,0
romance_love_puzzle,theme_combo,8049649,Маджонг Сладкая пара,Three in a row,weak,puzzle<genre:Three in a row>; theme<title_weak:пара>,10835,2022-01-14,1706,2716,2474,770,0
romance_love_puzzle,theme_combo,51730791,ДОП: Добавь деталь в Лавстори,Puzzle,weak,puzzle<genre:Puzzle>; theme<title_weak:лавстори>,6573,2023-10-02,1080,4881,4165,4157,0
romance_love_puzzle,theme_combo,51913388,Пара Букв,Word game,weak,puzzle<desc_weak:головолом>; theme<title_weak:пара>,4288,2024-04-26,873,2912,3761,3763,0
romance_love_puzzle,theme_combo,54346417,Поэма о трамвае,Simulator,weak,puzzle<desc_weak:головолом>; theme<desc:любов>,1749,2025-11-24,296,4575,3133,3305,0
romance_love_puzzle,theme_combo,51858139,Love Archer,Hyper-casual,weak,puzzle<desc_weak:головолом>; theme<title:love>,432,2024-03-26,904,3950,4413,4414,0
treasure_adventure_puzzle,theme_combo,3882511,Сокровища Пиратов,Three in a row,strong,puzzle<genre:Three in a row>; theme<title:сокровищ>,26069750,2013-09-17,4747,10,1,42,1
treasure_adventure_puzzle,theme_combo,3849521,Инди Кот,Three in a row,strong,puzzle<genre:Three in a row>; theme<desc:сокровищ>,12919758,2013-08-30,4765,3667,13,392,1
treasure_adventure_puzzle,theme_combo,5625394,Вега Микс: три в ряд,Three in a row,strong,puzzle<genre:Three in a row>; theme<desc:сундук>,1705146,2016-09-19,3649,84,11,38,1
treasure_adventure_puzzle,theme_combo,4249938,Тайны Прошлого: Наследие!,Three in a row,strong,puzzle<genre:Three in a row>; theme<desc:сокровищ>,1386175,2014-04-15,4537,4942,4371,4372,0
treasure_adventure_puzzle,theme_combo,53584246,Тайна Фонаря,Three in a row,strong,puzzle<genre:Three in a row>; theme<desc:сундук>,439753,2025-08-28,384,22,47,21,1
treasure_adventure_puzzle,theme_combo,6994984,Атлантида - зума,Three in a row,strong,puzzle<genre:Three in a row>; theme<desc:затерян>,413628,2019-07-12,2623,,74,281,1
treasure_adventure_puzzle,theme_combo,52291860,Тайна Самоцветов - Три в ряд,Three in a row,strong,puzzle<genre:Three in a row>; theme<desc:сокровищ>,275486,2024-09-16,730,74,89,196,1
treasure_adventure_puzzle,theme_combo,7952341,Отель Мечты,Puzzle,strong,puzzle<genre:Puzzle>; theme<desc:сокровищ>,179281,2021-11-11,1770,660,257,157,1
treasure_adventure_puzzle,theme_combo,51676385,Вега Микс 2: Тайна острова,Three in a row,strong,puzzle<genre:Three in a row>; theme<desc:сокровищ>,153967,2023-06-27,1177,764,136,102,1
treasure_adventure_puzzle,theme_combo,52348480,Морские сокровища: Три в ряд,Three in a row,strong,puzzle<genre:Three in a row>; theme<title:сокровищ>,151756,2024-09-30,716,243,86,176,1
treasure_adventure_puzzle,theme_combo,6701819,Приключение Викингов слова,Puzzle,strong,puzzle<genre:Puzzle>; theme<desc:сокровищ>,144373,2018-09-25,2913,3973,1325,608,0
treasure_adventure_puzzle,theme_combo,8029885,Маджонг Светлячок,Puzzle,strong,puzzle<genre:Puzzle>; theme<desc:пирамид>,142725,2021-12-20,1731,4588,563,2741,0
treasure_adventure_puzzle,theme_combo,51733110,Блоки - Сокровища!,Puzzle,strong,puzzle<genre:Puzzle>; theme<title:сокровищ>,124839,2023-10-03,1079,4270,484,1265,0
treasure_adventure_puzzle,theme_combo,52368582,Школа Волшебства,Economic,strong,puzzle<mechanic:merge>; theme<desc:артефакт>,124242,2024-10-11,705,150,185,80,1
treasure_adventure_puzzle,theme_combo,53056123,Майн 3D,Adventure,strong,puzzle<mechanic:extra_hidden_object_differences>; theme<desc:сундук>,102196,2025-03-06,559,399,551,,0
treasure_adventure_puzzle,theme_combo,51838091,Собери арбуз,Hyper-casual,strong,puzzle<mechanic:merge>; theme<desc:экспедиц>,96685,2024-01-22,968,,906,2724,0
treasure_adventure_puzzle,theme_combo,53001208,Royal Island,Three in a row,strong,puzzle<genre:Three in a row>; theme<desc:пират>,85977,2025-06-20,453,4500,1446,2673,0
treasure_adventure_puzzle,theme_combo,7627215,Спаси героя,Puzzle,strong,puzzle<genre:Puzzle>; theme<desc:сокровищ>,82653,2020-11-06,2140,3819,3716,3727,0
treasure_adventure_puzzle,theme_combo,51827891,Вилла Люси,Puzzle,strong,puzzle<genre:Puzzle>; theme<desc:артефакт>,79397,2024-01-26,964,1378,590,327,0
treasure_adventure_puzzle,theme_combo,54419995,Мой Замок: Слияние и История,Puzzle,strong,puzzle<genre:Puzzle>; theme<desc:артефакт>,78091,2026-01-22,237,40,147,88,1
treasure_adventure_puzzle,theme_combo,52440823,Дракон и Енот Мердж Мастер,Economic,strong,puzzle<mechanic:merge>; theme<desc:пират>,59874,2024-11-29,656,883,2267,357,0
treasure_adventure_puzzle,theme_combo,54352869,Улитка Боб 3,Puzzle,strong,puzzle<genre:Puzzle>; theme<desc:сундук>,58639,2025-12-17,273,4216,1810,,0
treasure_adventure_puzzle,theme_combo,51876511,В поисках отличий,Puzzle,strong,puzzle<genre:Puzzle>; theme<desc:сокровищ>,55409,2024-04-18,881,1780,1271,372,0
treasure_adventure_puzzle,theme_combo,52941296,Тайны Прошлого,Three in a row,strong,puzzle<genre:Three in a row>; theme<desc:сокровищ>,47183,2025-08-20,392,1807,200,48,1
treasure_adventure_puzzle,theme_combo,52117775,Пираты 7 отличий,Adventure,strong,puzzle<mechanic:extra_hidden_object_differences>; theme<title:пират>,46366,2024-09-27,719,,1683,555,0
treasure_adventure_puzzle,theme_combo,8011344,Спаси Героя и Принцессу 👸,Puzzle,strong,puzzle<genre:Puzzle>; theme<desc:сокровищ>,42224,2021-11-29,1752,1969,4333,4334,0
treasure_adventure_puzzle,theme_combo,51530810,100 Дверей: Побег из комнаты,Puzzle,strong,puzzle<genre:Puzzle>; theme<desc:затерян>,42148,2023-02-16,1308,4414,2298,721,0
treasure_adventure_puzzle,theme_combo,51453905,Забытое Сокровище 2: 3 в ряд,Three in a row,strong,puzzle<genre:Three in a row>; theme<title:сокровищ>,36082,2022-10-20,1427,3525,3158,3150,0
treasure_adventure_puzzle,theme_combo,54401028,Сокровища Принца,Three in a row,strong,puzzle<genre:Three in a row>; theme<title:сокровищ>,34536,2025-12-23,267,2490,1294,,0
treasure_adventure_puzzle,theme_combo,8205529,Клад: Найди слова,Word game,strong,puzzle<mechanic:extra_hidden_object_differences>; theme<title:клад>,32785,2022-06-29,1540,4337,4237,4229,0
treasure_adventure_puzzle,theme_combo,51450266,Пузыри джунглей,Three in a row,strong,puzzle<genre:Three in a row>; theme<title:джунгл>,26481,2022-12-14,1372,2275,2201,953,0
treasure_adventure_puzzle,theme_combo,8122822,Мэри Ран,Hyper-casual,strong,puzzle<mechanic:extra_hidden_object_differences>; theme<desc:сокровищ>,26061,2022-04-04,1626,1790,2010,2410,0
treasure_adventure_puzzle,theme_combo,54435107,Путь Героя,Puzzle,strong,puzzle<genre:Puzzle>; theme<desc:артефакт>,24885,2026-07-02,76,97,479,167,1
treasure_adventure_puzzle,theme_combo,54381494,Экспедиция Сердце тумана,Adventure,strong,puzzle<mechanic:match3>; theme<title:экспедиц>,23209,2026-06-19,89,4504,3340,3341,0
treasure_adventure_puzzle,theme_combo,8227650,Приключения Енота - 3 в ряд,Three in a row,strong,puzzle<genre:Three in a row>; theme<desc:пират>,21698,2022-07-27,1512,4790,4399,4409,0
treasure_adventure_puzzle,theme_combo,4722206,Пасьянс Джунглей,Puzzle,strong,puzzle<genre:Puzzle>; theme<title:джунгл>,21434,2018-04-14,3077,4610,1703,547,0
treasure_adventure_puzzle,theme_combo,8211681,Магический Цирк - три в ряд,Three in a row,strong,puzzle<genre:Three in a row>; theme<desc:сокровищ>,20693,2022-07-07,1532,2459,2827,2831,0
treasure_adventure_puzzle,theme_combo,54481481,Сокровища Короля,Three in a row,strong,puzzle<genre:Three in a row>; theme<title:сокровищ>,19997,2026-03-18,182,4839,1404,1916,0
treasure_adventure_puzzle,theme_combo,53371457,Лес Изумрудов,Three in a row,strong,puzzle<genre:Three in a row>; theme<desc:сокровищ>,18541,2025-04-03,531,1475,936,1017,0
treasure_adventure_puzzle,theme_combo,51531575,Потерянный в неизвестности,Adventure,strong,puzzle<mechanic:extra_hidden_object_differences>; theme<desc:артефакт>,17080,2023-01-23,1332,2120,2465,1205,0
treasure_adventure_puzzle,theme_combo,52918288,Приключения и Сокровища,Three in a row,strong,puzzle<genre:Three in a row>; theme<title:сокровищ>,15786,2025-05-12,492,669,1166,,0
treasure_adventure_puzzle,theme_combo,51625375,Подключить Мастер,Puzzle,strong,puzzle<genre:Puzzle>; theme<desc:treasure>,15658,2023-05-11,1224,3475,4404,4405,0
treasure_adventure_puzzle,theme_combo,54410808,Секреты Острова,Puzzle,strong,puzzle<genre:Puzzle>; theme<desc:артефакт>,14310,2026-01-22,237,1358,1127,1026,0
treasure_adventure_puzzle,theme_combo,53084307,Зона Мутантов: Боец с зомби,Hyper-casual,strong,puzzle<mechanic:merge>; theme<desc:сундук>,13996,2025-02-17,576,549,1995,,0
treasure_adventure_puzzle,theme_combo,53480720,Пиратский Рай,Puzzle,strong,puzzle<genre:Puzzle>; theme<title:пират>,13644,2025-04-24,510,,960,1203,0
treasure_adventure_puzzle,theme_combo,5507159,Слоты LiveGames,Gambling,strong,puzzle<mechanic:match3>; theme<desc:сокровищ>,13585,2016-06-27,3733,1651,2531,707,0
treasure_adventure_puzzle,theme_combo,54072229,Кошачий Вояж,Puzzle,strong,puzzle<genre:Puzzle>; theme<desc:сокровищ>,13527,2025-09-02,379,3608,2177,2325,0
treasure_adventure_puzzle,theme_combo,53938398,Поиск Предметов: Дело Эмили,Puzzle,strong,puzzle<genre:Puzzle>; theme<desc:затерян>,12751,2025-07-28,415,4178,2348,,0
treasure_adventure_puzzle,theme_combo,53053956,Собери отряд: Мердж бойцов,Puzzle,strong,puzzle<genre:Puzzle>; theme<desc:сундук>,11230,2025-02-12,581,1117,2489,1101,0
treasure_adventure_puzzle,theme_combo,52817450,Беспощадный Натиск,Puzzle,strong,puzzle<genre:Puzzle>; theme<desc:сундук>,10796,2025-08-27,385,1326,3618,3597,0
treasure_adventure_puzzle,theme_combo,54212896,ВегаМикс Пазлы Да Винчи,Three in a row,strong,puzzle<genre:Three in a row>; theme<desc:артефакт>,10635,2025-10-31,320,3948,2617,791,0
treasure_adventure_puzzle,theme_combo,51580356,Подземелья и Алмазы - 3 в ряд,Three in a row,strong,puzzle<genre:Three in a row>; theme<desc:сокровищ>,10278,2023-03-20,1276,1945,3198,3199,0
treasure_adventure_puzzle,theme_combo,54698377,Ведьмочка и волшебные находки,Puzzle,strong,puzzle<genre:Puzzle>; theme<desc:артефакт>,10010,2026-08-28,19,34,241,105,1
treasure_adventure_puzzle,theme_combo,53258749,Блок Пазл тропическая история,Puzzle,strong,puzzle<genre:Puzzle>; theme<desc:джунгл>,9981,2025-03-14,551,4231,1903,1162,0
treasure_adventure_puzzle,theme_combo,52851197,Маджонг - тайны пирамид,Tabletop game,strong,puzzle<mechanic:extra_tile_mahjong>; theme<title:пирамид>,9515,2024-12-25,630,3684,2508,1718,0
treasure_adventure_puzzle,theme_combo,53834944,Три в ряд - Сокровища Египта,Three in a row,strong,puzzle<genre:Three in a row>; theme<title:сокровищ>,9024,2025-07-04,439,1111,1571,1261,0
treasure_adventure_puzzle,theme_combo,51937195,Плиточки Маджонг Три в ряд,Three in a row,strong,puzzle<genre:Three in a row>; theme<desc:пират>,8992,2024-06-18,820,3711,3127,3128,0
treasure_adventure_puzzle,theme_combo,51772653,Зумба,Puzzle,strong,puzzle<genre:Puzzle>; theme<desc:джунгл>,8178,2023-12-14,1007,4132,2509,1937,0
treasure_adventure_puzzle,theme_combo,8138875,🧙‍♂Ханойская башня,Puzzle,strong,puzzle<genre:Puzzle>; theme<desc:пирамид>,8050,2022-04-19,1611,4452,786,649,0
treasure_adventure_puzzle,theme_combo,54684518,Викторина: Мультфильмы СССР,Puzzle,strong,puzzle<genre:Puzzle>; theme<desc:сундук>,8045,2026-07-23,55,2203,2363,,0
treasure_adventure_puzzle,theme_combo,54626694,Игра в числа: чиселки,Puzzle,strong,puzzle<genre:Puzzle>; theme<desc:пирамид>,7360,2026-06-15,93,3305,3408,3392,0
treasure_adventure_puzzle,theme_combo,51847988,Котопазл: Лапки и сокровища,Puzzle,strong,puzzle<genre:Puzzle>; theme<title:сокровищ>,7115,2024-04-04,895,4662,2276,2363,0
treasure_adventure_puzzle,theme_combo,51449726,Остров Пиратов,Puzzle,strong,puzzle<genre:Puzzle>; theme<title:пират>,7074,2022-10-26,1421,3454,2397,859,0
treasure_adventure_puzzle,theme_combo,53263334,Тайны галактики. Три в ряд,Three in a row,strong,puzzle<genre:Three in a row>; theme<desc:артефакт>,6482,2025-04-01,533,3865,2761,954,0
treasure_adventure_puzzle,theme_combo,54163194,Ледяной Взрыв,Three in a row,strong,puzzle<genre:Three in a row>; theme<desc:сокровищ>,6482,2025-09-24,357,3022,2158,962,0
treasure_adventure_puzzle,theme_combo,54091173,Поиск Предметов: Найди Клад,Puzzle,strong,puzzle<genre:Puzzle>; theme<title:клад>,6207,2025-09-05,376,2843,1078,,0
treasure_adventure_puzzle,theme_combo,54696297,Зал секретов: Поиск предметов,Puzzle,strong,puzzle<genre:Puzzle>; theme<desc:артефакт>,6205,2026-09-14,2,26,481,228,1
treasure_adventure_puzzle,theme_combo,6604566,Слоты LiveGames-слот автоматы,Gambling,strong,puzzle<mechanic:match3>; theme<desc:сокровищ>,5707,2018-07-20,2980,4262,3651,3653,0
treasure_adventure_puzzle,theme_combo,53624698,Зума Сокровища пиратов,Three in a row,strong,puzzle<genre:Three in a row>; theme<title:сокровищ>,5598,2025-05-29,475,4186,1609,,0
treasure_adventure_puzzle,theme_combo,51807678,Сокровища - Три в Ряд,Three in a row,strong,puzzle<genre:Three in a row>; theme<title:сокровищ>,5270,2024-02-29,930,4527,2433,2345,0
treasure_adventure_puzzle,theme_combo,54464162,Вокруг света за 80 дней,Puzzle,strong,puzzle<genre:Puzzle>; theme<desc:артефакт>,5240,2026-04-07,162,3532,2544,269,1
treasure_adventure_puzzle,theme_combo,54582396,Герои Стихий: РПГ Три в ряд,Three in a row,strong,puzzle<genre:Three in a row>; theme<desc:сокровищ>,4881,2026-07-31,47,3977,376,583,0
treasure_adventure_puzzle,theme_combo,54554906,Обби Менеджер Питомцев,Simulator,strong,puzzle<mechanic:merge>; theme<desc:сундук>,4527,2026-05-20,119,4637,527,,0
treasure_adventure_puzzle,theme_combo,54046127,Сэндтрис,Puzzle,strong,puzzle<genre:Puzzle>; theme<desc:сокровищ>,4465,2025-09-11,370,4089,799,2680,0
treasure_adventure_puzzle,theme_combo,54653840,Моя Шахта,Economic,strong,puzzle<mechanic:merge>; theme<desc:сундук>,4233,2026-07-28,50,2261,260,756,1
treasure_adventure_puzzle,theme_combo,54410638,Пираты: Слияние силы,Strategy,strong,puzzle<mechanic:merge>; theme<title:пират>,3772,2025-12-30,260,,2301,1012,0
treasure_adventure_puzzle,theme_combo,51807679,Затерянный город - Три в ряд,Three in a row,strong,puzzle<genre:Three in a row>; theme<title:затерян>,3613,2024-03-06,924,3631,1219,2294,0
treasure_adventure_puzzle,theme_combo,53307659,Шахтер Копатель: Кирка,Puzzle,strong,puzzle<genre:Puzzle>; theme<desc:сундук>,3189,2025-03-24,541,3107,4869,4871,0
treasure_adventure_puzzle,theme_combo,51803831,Шарики - Пиратская Пушка,Puzzle,strong,puzzle<genre:Puzzle>; theme<title:пират>,2822,2023-12-06,1015,2287,4426,4418,0
treasure_adventure_puzzle,theme_combo,54097758,Затерянный остров 2,Puzzle,strong,puzzle<genre:Puzzle>; theme<title:затерян>,2653,2025-09-08,373,1668,4620,4622,0
treasure_adventure_puzzle,theme_combo,53820780,Поиск Наследие крови,Puzzle,strong,puzzle<genre:Puzzle>; theme<desc:артефакт>,2373,2025-07-02,441,1778,3494,3504,0
treasure_adventure_puzzle,theme_combo,53042807,Капибары: Золотая лихорадка,Hyper-casual,strong,puzzle<mechanic:sort>; theme<desc:сокровищ>,2294,2025-03-03,562,1014,2710,1731,0
treasure_adventure_puzzle,theme_combo,53813365,Затерянный оcтров,Puzzle,strong,puzzle<genre:Puzzle>; theme<title:затерян>,2248,2025-07-25,418,3159,2940,2942,0
treasure_adventure_puzzle,theme_combo,54678488,Танки - Онлайн,Arcade,strong,puzzle<mechanic:extra_block_hexa>; theme<desc:джунгл>,2028,2026-08-06,41,3669,2629,1746,0
treasure_adventure_puzzle,theme_combo,54691807,Кристальные сокровища,Three in a row,strong,puzzle<genre:Three in a row>; theme<title:сокровищ>,1988,2026-08-05,42,2184,3402,3583,0
treasure_adventure_puzzle,theme_combo,51630451,Золотой Ход: Квест,Puzzle,strong,puzzle<genre:Puzzle>; theme<desc:сокровищ>,1935,2023-05-02,1233,3030,4390,4391,0
treasure_adventure_puzzle,theme_combo,54724792,Лавка Алхимика,Puzzle,strong,puzzle<genre:Puzzle>; theme<desc:сундук>,1847,2026-08-31,16,1310,3899,3873,0
treasure_adventure_puzzle,theme_combo,53981531,Волшебная Сага: Три в ряд,Three in a row,strong,puzzle<genre:Three in a row>; theme<desc:артефакт>,1548,2025-08-18,394,3766,3422,3398,0
treasure_adventure_puzzle,theme_combo,52668054,Солитер Остров Сокровищ,Puzzle,strong,puzzle<genre:Puzzle>; theme<title:сокровищ>,1487,2024-11-15,670,,3325,3326,0
treasure_adventure_puzzle,theme_combo,53359895,Маджонг Алоха,Puzzle,strong,puzzle<genre:Puzzle>; theme<desc:пирамид>,1360,2025-04-14,520,3850,3979,3980,0
treasure_adventure_puzzle,theme_combo,52897974,Лапки прочь - я ищу,Hyper-casual,strong,puzzle<mechanic:extra_hidden_object_differences>; theme<desc:сокровищ>,1203,2025-08-20,392,2006,3824,3833,0
treasure_adventure_puzzle,theme_combo,54713874,Мердж Закулисье,Simulator,strong,puzzle<mechanic:merge>; theme<desc:сундук>,1002,2026-08-18,29,873,4452,4454,0
treasure_adventure_puzzle,theme_combo,52697346,Три в Ряд - Для взрослых,Three in a row,strong,puzzle<genre:Three in a row>; theme<desc:сокровищ>,930,2024-11-18,667,4393,4870,4872,0
treasure_adventure_puzzle,theme_combo,54647451,Endless Dungeon: РПГ рогалик,RPG,strong,puzzle<mechanic:merge>; theme<desc:артефакт>,907,2026-07-22,56,1575,2747,1010,0
treasure_adventure_puzzle,theme_combo,54552194,Брейнрот Инкубатор,Hyper-casual,strong,puzzle<mechanic:merge>; theme<desc:экспедиц>,808,2026-05-14,125,2591,4036,4037,0
treasure_adventure_puzzle,theme_combo,54667724,Фрагментикс: японская мозаика,Puzzle,strong,puzzle<genre:Puzzle>; theme<desc:археолог>,778,2026-07-15,63,,3438,3480,0
treasure_adventure_puzzle,theme_combo,54628255,G-Remake. Тренажер,Puzzle,strong,puzzle<genre:Puzzle>; theme<desc:сундук>,756,2026-06-26,82,4780,4342,4343,0
treasure_adventure_puzzle,theme_combo,54737745,Спаси Семью: Цветные Винты,Hyper-casual,strong,puzzle<mechanic:screw>; theme<desc:сундук>,689,2026-09-09,7,474,3590,3566,0
treasure_adventure_puzzle,theme_combo,54636684,Три в ряд - Сказочный лес,Three in a row,strong,puzzle<genre:Three in a row>; theme<desc:сундук>,660,2026-07-03,75,3163,2875,2879,0
treasure_adventure_puzzle,theme_combo,54567845,Клад и мины: гекса-путь,Puzzle,strong,puzzle<genre:Puzzle>; theme<title:клад>,637,2026-06-11,97,1542,4313,4313,0
treasure_adventure_puzzle,theme_combo,54580672,Линия славы: Арена,Three in a row,strong,puzzle<genre:Three in a row>; theme<desc:сундук>,623,2026-06-01,107,2615,2732,794,0
treasure_adventure_puzzle,theme_combo,54621633,Барахолка,Puzzle,strong,puzzle<genre:Puzzle>; theme<desc:сокровищ>,558,2026-07-02,76,2182,3394,3404,0
treasure_adventure_puzzle,theme_combo,54727742,Алхимия: Мир открытий,Puzzle,strong,puzzle<genre:Puzzle>; theme<desc:сокровищ>,551,2026-09-03,13,1037,3571,3572,0
treasure_adventure_puzzle,theme_combo,54713924,STELLAR VOYAGE,Three in a row,strong,puzzle<genre:Three in a row>; theme<desc:артефакт>,429,2026-08-18,29,3420,4116,4117,0
treasure_adventure_puzzle,theme_combo,54692847,67 БЛОКОВ,Puzzle,strong,puzzle<genre:Puzzle>; theme<desc:сокровищ>,252,2026-09-07,9,1299,3475,3373,0
treasure_adventure_puzzle,theme_combo,54653496,Пазл Перемен,Puzzle,strong,puzzle<genre:Puzzle>; theme<desc:сундук>,115,2026-09-14,2,759,3513,3523,0
treasure_adventure_puzzle,theme_combo,53016679,Маджонг Солитер,Tabletop game,strong,puzzle<mechanic:extra_tile_mahjong>; theme<desc:пирамид>,98,2025-06-27,446,4869,4107,4108,0
treasure_adventure_puzzle,theme_combo,54757390,Гномье королевство,Puzzle,strong,puzzle<genre:Puzzle>; theme<desc:сокровищ>,45,2026-09-14,2,1193,3524,3499,0
treasure_adventure_puzzle,theme_combo,54707984,Пиратские Сокровища,Puzzle,strong,puzzle<genre:Puzzle>; theme<title:пират>,5,2026-09-16,0,4929,3164,3165,0
treasure_adventure_puzzle,theme_combo,6990632,Котопоиск: Найди отличия ✅,Puzzle,weak,puzzle<genre:Puzzle>; theme<title_weak:поиск>,1342557,2019-05-21,2675,497,91,212,1
treasure_adventure_puzzle,theme_combo,6745237,🍓Сладкие Загадки: 3-в-ряд,Three in a row,weak,puzzle<genre:Three in a row>; theme<title_weak:загадк>,786980,2018-12-14,2833,114,58,156,1
treasure_adventure_puzzle,theme_combo,52438621,Тайна Особняка,Puzzle,weak,puzzle<genre:Puzzle>; theme<title_weak:тайн>,748011,2024-11-20,665,9,9,1,1
treasure_adventure_puzzle,theme_combo,51522674,Блоквест,Puzzle,weak,puzzle<genre:Puzzle>; theme<title_weak:квест>,353223,2023-02-15,1309,110,114,500,1
treasure_adventure_puzzle,theme_combo,7689113,2048 + Квесты,Puzzle,weak,puzzle<genre:Puzzle>; theme<title_weak:квест>,351447,2021-09-21,1821,3254,337,,0
treasure_adventure_puzzle,theme_combo,5757681,Тайны Прошлого: Величие!,Three in a row,weak,puzzle<genre:Three in a row>; theme<title_weak:тайн>,343305,2016-12-16,3561,4755,4235,4236,0
treasure_adventure_puzzle,theme_combo,7155515,Необитаемый остров 🧡,Three in a row,weak,puzzle<genre:Three in a row>; theme<title_weak:остров>,248920,2019-10-06,2537,4254,1701,1001,0
treasure_adventure_puzzle,theme_combo,5897962,Ловушка разума,Adventure,weak,puzzle<desc_weak:головолом>; theme<desc:сокровищ>,244931,2018-03-21,3101,1377,3689,3694,0
treasure_adventure_puzzle,theme_combo,6486302,Хранители Джунглей,Hyper-casual,weak,puzzle<desc_weak:головолом>; theme<title:джунгл>,238637,2018-09-20,2918,,798,1160,0
treasure_adventure_puzzle,theme_combo,7522400,❤️Короли&Дамы: пасьянс 3 пика,Tabletop game,weak,puzzle<desc_weak:головолом>; theme<desc:пирамид>,234947,2020-06-28,2271,4711,156,313,1
treasure_adventure_puzzle,theme_combo,4739676,Поиск Предметов Онлайн,Puzzle,weak,puzzle<genre:Puzzle>; theme<title_weak:поиск>,166932,2018-04-10,3081,,1267,1067,0
treasure_adventure_puzzle,theme_combo,7139584,🌈Секреты Шармляндии,Three in a row,weak,puzzle<genre:Three in a row>; theme<title_weak:секрет>,163260,2019-09-27,2546,3285,368,1278,0
treasure_adventure_puzzle,theme_combo,5013079,Ледяной Остров,Three in a row,weak,puzzle<genre:Three in a row>; theme<title_weak:остров>,138564,2015-08-03,4062,,2896,2901,0
treasure_adventure_puzzle,theme_combo,51626772,Поиск слов,Word game,weak,puzzle<desc_weak:уровней сложност>; theme<title_weak:поиск>,106226,2023-04-27,1238,193,186,489,1
treasure_adventure_puzzle,theme_combo,4670107,Поиск Предметов Онлайн 2,Puzzle,weak,puzzle<genre:Puzzle>; theme<title_weak:поиск>,104699,2018-12-04,2843,2011,1431,,0
treasure_adventure_puzzle,theme_combo,6458386,Цена Свободы 2: Поиск ответов,Adventure,weak,puzzle<desc_weak:пазл>; theme<title_weak:поиск>,90233,2018-05-14,3047,4540,1676,1765,0
